source_sheet,serial_no,budget_head,scheme_name,ftr_hq,shq,work_site,executive_agency,aa_es_ref,sanctioned_amount,date_ts,date_tender,date_acceptance,date_award,time_allowed_days,pdc_agreement,revised_pdc,actual_completion_date,firm_name,physical_progress,progress_status,expdr_upto_31mar25,expdr_cfy,total_expdr,percent_expdr,remarks,serial_no_1
TRG INFRA,1,OB(BS),Trg Infra,STC K/CAMP,K/CAMP,"Augmentation of training infrastructure 'A' Coy (Sh Renovation of existing CLP, Squad post, Toilet/ urinal point & C/O 02 Nos squad post)",Dept,STC PB O/No 6670-75 dtd 26.07.2023,25.51,2023-07-28,2023-09-01,2023-08-16,2023-08-31,,2023-12-25,2024-03-30,,Harish Bedi,100.0,,28.0,0.0,28.0,109.76,work Completed,
TRG INFRA,2,OB(BS),Trg Infra,STC K/CAMP,K/CAMP,"Augmentation of training infrastructure 'B' Coy (Sh Renovation of existing CLP, Squad post, 05 Nos seated Toilet block & C/O 03 Nos squad post)",Dept,STC PB O/No 6670-75 dtd 26.07.2023,22.6,2024-07-28,2023-09-01,2023-08-16,2023-08-31,,2023-12-25,2024-03-30,,Harish Bedi,100.0,,23.36,0.0,23.36,103.36,work Completed,
TRG INFRA,3,OB(BS),Trg Infra,STC K/CAMP,K/CAMP,"Augmentation of training infrastructure 'D' Coy (Sh Renovation of existing CLP,  & C/O 08 Nos squad post)",Dept,STC PB O/No 6670-75 dtd 26.07.2023,30.06,2025-07-28,2023-08-09,2023-08-19,2023-08-31,,2023-12-25,2024-03-30,,Harish Bedi,100.0,,33.05,0.0,33.05,109.95,work Completed,
TRG INFRA,4,OB(BS),Trg Infra,STC K/CAMP,K/CAMP,"Augmentation of training infrastructure 'F' Coy (Sh Renovation of existing CLP, Squad post, Toilet/Urinal point  & C/O 02Nos squad post)",Dept,STC PB O/No 6670-75 dtd 26.07.2023,23.7,2026-07-28,2023-09-01,2023-08-16,2023-09-05,,2023-12-25,2024-03-30,,Harish Bedi,100.0,,26.03,0.0,26.03,109.83,work Completed,
TRG INFRA,1,OB(BS),Trg Infra,STC U/PUR,U/PUR,CONSTRUCTION OF 2 NOS COVERED CLP AT STC BSF UDHAMPUR.,Dept,FHQ O/ No. 795-801 dtd 27/02/2024,64.6,,2024-06-11,2024-06-26,2024-06-26,,2024-12-25,,,"M/s Modi Construction Co, Udhampur (J&K)",100.0,,60.1,8.02,68.12,105.45,Work completed b & prepration of Final Bill  under process,
REV DEVLOPMENT ,(1),,,(2),(3),(4),,(5),,,,,,,,,,(13),,,,,,,(25),
REV DEVLOPMENT ,1,OB(BS),Ren Devl works,Kashmir,SGR,Re-carpeting of internal road (4519 Mtrs) at BSF Campus Panthachowk under SHQ BSF Srinagar,Dept,3594803 dtd 26/07/2023,210.39,2023-08-16,2023-08-17,2023-10-05,2023-10-12,,2024-10-27,2024-10-27,2024-07-08,"M/s Jhelum Construction Company, Budgam.",100.0,,181.15,0.0,181.15,86.1,Work completed.,
REV DEVLOPMENT ,2,OB(BS),Ren Devl works,Kashmir,BDR,Re-carpeting of internal road at BSF Campus Bandipur under SHQ BSF Bandipur,Dept,3594803 dtd 26/07/2023,66.4,2023-08-22,2023-09-14,2023-10-05,2023-10-07,,2024-04-16,2024-04-16,2023-10-20,"M/s Fayaz Ahmad Bhat, Pulwama",100.0,,59.89,0.0,59.89,90.2,Work completed.,
REV DEVLOPMENT ,3,OB(BS),Ren Devl works,Kashmir,BLA,Re-carpeting of internal road at Singhpura Campus under SHQ BSF Baramulla,Dept,3594803 dtd 26/07/2023,98.73,2023-08-08,2023-08-08,2023-09-04,2023-09-05,,2024-03-11,2024-11-03,2024-03-24,"M/s Fayaz Ahmad Bhat, Pulwama",100.0,,92.22,0.0,92.22,93.41,Work completed.,
REV DEVLOPMENT ,4,OB(BS),Ren Devl works,Kashmir,KUP,Re-carpeting of bituminous road at Kupwara BSF Campus from main gate to Morcha No.18 of 169 Bn BSF (Now 140 Bn) under SHQ BSF Kupwara.,Dept,3594803 dtd 26/07/2023,22.88,2023-08-08,2024-05-29,2024-05-29,2024-07-01,,2024-01-06,2024-01-06,2024-08-05,"M/s Fayaz Ahmad Bhat, Pulwama",100.0,,22.84,0.0,22.84,99.83,Work completed.,
REV DEVLOPMENT ,5,OB(BS),Ren Devl works,Jammu,RJR,Renovation/Up-gradation of UG Cable and feeder pillars/panel etc at SHQ BSF RJR,Dept,3594803 dtd 26/07/2023,83.23,2023-08-18,2023-09-27,2023-12-14,2023-12-26,,2024-08-26,,,M/s Swarn Electricals Jammu,50.0,,39.230000000000004,0.0,39.230000000000004,47.13,Presently work held up due to allied extra cable lying and other allied work,
REV DEVLOPMENT ,6,OB(BS),Ren Devl works,Jammu,RJR,Renovation/Up-gradation of UG cable and feeder pillars/panel etc at Bn HQ Achhad under SHQ BSF RJR,Dept,3594803 dtd 26/07/2023,89.34,2023-08-18,2023-09-16,2024-01-29,2024-02-12,,2024-10-12,,,M/s Neptune enterprise Baramulla,50.0,,35.53,0.0,35.53,39.77,Work is  in progress,
REV DEVLOPMENT ,7,OB(BS),Ren Devl works,Jammu,RJR,Renovation/Up-gradation of UG cable and feeder pillars/panel etc at Bn HQ Mandi Mandir under SHQ BSF RJR,Dept,3594803 dtd 26/07/2023,60.93,2023-08-18,2023-09-16,2024-01-29,2024-02-12,,2024-10-12,,,M/s Neptune enterprise Baramulla,5.0,,0.0,0.0,0.0,0.0,Work is  in progress,
REV DEVLOPMENT ,8,OB(BS),Ren Devl works,Jammu,RJR,Renovation of street /security Lights at Bn HQ Mandir Mandi under SHQ BSF Rajouri.,Dept,3594803 dtd 26/07/2023,32.54,2023-08-18,2023-10-09,2024-01-29,2024-02-09,,2024-02-09,,,M/s Subham Engineers,70.0,,18.71,0.0,18.71,57.5,Work is  in progress,
REV DEVLOPMENT ,9,OB(BS),Ren Devl works,Jammu,RJR,Renovation of street /security Lights at Bn HQ Achhad under SHQ BSF Rajouri.,Dept,3594803 dtd 26/07/2023,27.95,2023-09-06,2023-09-16,2023-12-26,2024-01-08,,2024-07-08,,,M/s Neptune enterprise Baramulla,85.0,,21.19,0.0,21.19,75.81,Work is  in progress,
REV DEVLOPMENT ,10,OB(BS),Ren Devl works,Jammu,I/NAGAR,Improvement/Up-gradation of outdoor panels and UG cable installed at Bn HQ samba of 19 Bn BSF under SHQ BSF I/Nagar,Dept,3594803 dtd 26/07/2023,19.95,2023-08-18,2023-08-29,2023-11-21,2023-11-30,,2024-03-30,,,M/s Subham Engineers,100.0,,17.91,0.0,17.91,89.77,Work completed,
REV DEVLOPMENT ,11,OB(BS),Ren Devl works,Jammu,I/NAGAR,Re-carpeting of internal road at BSF Campus Samba of 19 Bn BSF under SHQ BSF I/Nagar,Dept,3594803 dtd 26/07/2023,91.64,2023-08-26,2023-09-18,2023-10-11,2023-10-16,,2023-12-19,,,M/s Anjali Stone Crusher,100.0,,67.05,0.0,67.05,73.17,Work completed and final account settled,
REV DEVLOPMENT ,12,OB(BS),Ren Devl works,Jammu,SBN,"Re-carpeting of internal road at 69 Bn BSF Campus, Sunderbani under SHQ BSF SBN",Dept,3594803 dtd 26/07/2023,58.77,2023-08-29,,,,,,,,,,,0.0,0.0,0.0,0.0,Work has rescinded & acceptance letter issued to firm and PG awaiting,
REV DEVLOPMENT ,13,OB(BS),Ren Devl works,Jammu,SBN,Recarpeting of internal road at 152 Bn BSF Campus Nowshera under SHQ BSF SBN,Dept,3594803 dtd 26/07/2023,53.75,2023-08-29,2023-09-25,2024-01-12,2024-01-27,,2024-03-28,,,M/s Al Habib Builders and Construction Company,100.0,,39.11,0.0,39.11,72.76,Work completed and final account settled,
REV DEVLOPMENT ,14,OB(BS),Ren Devl works,Jammu,SBN,Recarpeting of existing road at 92 Bn BSF Campus Akhnoor under SHQ BSF SBN,Dept,3594803 dtd 26/07/2023,100.0,2023-08-29,2023-09-25,2024-02-06,2024-02-16,,2024-05-15,,,M/s Al Habib Builders and Construction Co.,100.0,,85.25,0.0,85.25,85.25,Work completed and final account settled,
REV DEVLOPMENT ,15,OB(BS),Ren Devl works,Jammu,RJR,Re-carpeting of internal road at SHQ BSF Rajouri.,Dept,3594803 dtd 26/07/2023,56.06,2023-08-29,2023-09-25,2024-05-21,2024-05-31,,2024-07-31,,,,100.0,,57.42,0.0,57.42,102.43,Work completed and final account settled,
REV DEVLOPMENT ,16,OB(BS),Ren Devl works,Punjab,FTR PB,Re-carpeting of Internal bituminous road of campus Jalandhar under Ftr HQ BSF Punjab,Dept,3594803 dtd 26/07/2023,98.99965,2023-07-28,2023-07-28,2023-08-29,2023-09-05,,2023-11-20,2023-11-20,,M/S Bhayam Constr Cop,100.0,,98.81166999999999,0.0,98.81166999999999,99.81,Work Completed,
REV DEVLOPMENT ,17,OB(BS),Ren Devl works,Punjab,GSP,Re-carpeting of Internal road in the residential and Non-Residential building at 132 Bn (Now 121 Bn) BSF campus Madhopur under SHQ BSF Gurdaspur.,Dept,3594803 dtd 26/07/2023,86.00371,2023-08-11,2023-08-11,2023-09-15,2023-10-16,,2024-09-30,2024-12-31,,M/S Jas Construction Co.,100.0,,86.96327,0.0,86.96327,101.12,Work Completed,
REV DEVLOPMENT ,18,OB(BS),Ren Devl works,Punjab,GSP,Re-carpeting of Internal road at Bn HQ DBN of 12 Bn (Now 89 Bn) BSF under SHQ BSF Gurdaspur.,Dept,3594803 dtd 26/07/2023,96.55356,2023-08-11,2023-08-11,2023-09-15,2023-10-16,,2023-12-09,2024-12-31,,M/S Jas Construction Co.,100.0,,92.67872,0.0,92.67872,95.99,Work Completed,
REV DEVLOPMENT ,19,OB(BS),Ren Devl works,Punjab,GSP,Re-carpeting of Internal road in the residential and Non-Residential Qtr area of 73 Bn BSF Ajnala under SHQ BSF Gurdaspur.,Dept,3594803 dtd 26/07/2023,20.65517,2023-09-29,2023-09-29,2024-01-01,2024-01-16,,2024-04-06,2024-10-31,2025-01-03,M/S Singh Traders,100.0,,20.21184,0.0,20.21184,97.85,Work completed,
REV DEVLOPMENT ,20,OB(BS),Ren Devl works,Punjab,ASR,Augumentation of Security light along periphery of 138 Bn SHQ BSF Amritsar,Dept,3594803 dtd 26/07/2023,29.22,2023-09-11,2023-09-11,2023-10-12,2023-10-20,,2024-05-21,2024-12-31,,M/S S D Sales,100.0,,24.34,0.0,24.34,83.3,Work completed,
REV DEVLOPMENT ,21,OB(BS),Ren Devl works,Punjab,ASR,Augumentation of Existing Security light along periphery of 22 Bn SHQ BSF Amritsar,Dept,3594803 dtd 26/07/2023,41.74,2023-09-11,2023-09-11,2023-10-12,2023-10-20,,2024-05-21,2024-12-31,,M/S S D Sales,100.0,,33.22,0.0,33.22,79.59,Work completed,
REV DEVLOPMENT ,22,OB(BS),Ren Devl works,Punjab,ASR,Augumentation of  Security lights at boundary wall from MT area to gate No.4 of BSF Campus Khasa of 88 Bn SHQ BSF Amritsar,Dept,3594803 dtd 26/07/2023,37.31,2023-09-11,2023-09-11,2023-10-12,2023-10-20,,2024-05-21,2024-12-31,,M/S S D Sales,100.0,,35.11,0.0,35.11,94.1,Work completed,
REV DEVLOPMENT ,23,OB(BS),Ren Devl works,Punjab,FZR,Re-carpeting of Internal roads at BSF Campus Ferozepur under SHQ BSF Ferozepur.,Dept,3594803 dtd 26/07/2023,99.12926,2023-08-10,2023-08-10,2023-09-15,2023-10-04,,2023-12-09,2024-10-31,,M/S S. K. S Construction,100.0,,108.39,0.0,108.39,109.34,Work completed,
REV DEVLOPMENT ,24,OB(BS),Ren Devl works,Punjab,FZR,Re-carpeting of Existing road at BN HQ 87 Bn (Now 103 Bn) BSF Amarkot under SHQ BSF Ferozepur.,Dept,3594803 dtd 26/07/2023,88.57086,2023-08-10,2023-08-10,2023-09-15,2023-09-29,,2023-12-09,2024-10-31,,M/S S. K. Builders,100.0,,92.84941,0.0,92.84941,104.83,Work completed,
REV DEVLOPMENT ,25,OB(BS),Ren Devl works,Punjab,FZR,Re-carpeting of Existing road at BN HQ 29 Bn (Now 116 Bn) BSF Mamdot under SHQ BSF Ferozepur.,Dept,3594803 dtd 26/07/2023,96.65946,2023-08-10,2023-08-10,2023-09-15,2023-09-29,,2023-12-09,2024-10-31,,M/S Rajan Construction,100.0,,106.28376,0.0,106.28376,109.96,Work completed,
REV DEVLOPMENT ,26,OB(BS),Ren Devl works,Punjab,FZR,Re-carpeting of Existing road at Bn HQ 14 Bn (Now 101 Bn) BSF Khemkaran  under SHQ BSF Ferozepur.,Dept,3594803 dtd 26/07/2023,86.0359,2023-08-10,2023-08-10,2023-09-15,2023-10-06,,2023-12-09,2024-10-31,,M/S Harmesh Kumar Sharma & Sons,98.0,,81.0,0.0,81.0,94.15,Work in progress.,
REV DEVLOPMENT ,27,OB(BS),Ren Devl works,Punjab,FZR,Re-carpeting of Internal road at Bn HQ 136 Bn BSF KMS Wala under SHQ BSF Ferozepur.,Dept,3594803 dtd 26/07/2023,93.4569,2023-08-10,2023-08-10,2023-09-19,2023-10-25,,2023-12-13,2024-10-31,,M/S Harmesh Kumar Sharma & Sons,100.0,,96.63,0.0,96.63,103.4,Work in progress.,
REV DEVLOPMENT ,28,OB(BS),Ren Devl works,Punjab,FZR,Re-carpeting of Internal roads of 124 Bn (Now 182 Bn) BSF Jalalabad under SHQ BSF Abohar.,Dept,3594803 dtd 26/07/2023,98.43458,2023-08-10,2023-08-10,2023-09-15,2023-11-02,,2024-06-29,2024-10-31,,M/S Gautam Kaluccha Contractor,100.0,,103.13,0.0,103.13,104.77,Work completed,
REV DEVLOPMENT ,29,OB(BS),Ren Devl works,Punjab,FZR,Renovation/Up-gradation of Electrical Distribution System at 124 Bn  BSF Under SHQ BSF Abohar. Now 182 Bn BSF under SHQ BSF FZR,Dept,3594803 dtd 26/07/2023,43.31,2023-08-10,2023-08-10,2023-09-15,2023-09-29,,2023-12-08,2024-10-31,,M/S Maa Durga,100.0,,47.0,0.0,47.0,108.52,Work completed,
REV DEVLOPMENT ,30,OB(BS),Ren Devl works,Punjab,ABR,Re-carpeting of Internal roads at Bn HQ 96 Bn (Now 66 Bn) BSF Campus Rampura under SHQ BSF Abohar.,Dept,3594803 dtd 26/07/2023,86.51531,2023-08-14,2023-08-14,2023-09-20,2023-10-05,,2023-12-14,2024-10-31,,M/S Rajinder Kumar & Co.,100.0,,74.86,0.0,74.86,86.53,Work completed,
REV DEVLOPMENT ,31,OB(BS),Ren Devl works,Punjab,ABR,Re-carpeting of Internal roads at Bn HQ 52 Bn BSF Campus Fazilka under SHQ BSF Abohar.,Dept,3594803 dtd 26/07/2023,49.6737,2023-08-14,2023-08-14,2023-09-20,2023-10-05,,2023-12-14,2024-10-31,,M/S Rajinder Kumar & Co.,100.0,,43.04,0.0,43.04,86.65,Work completed,
REV DEVLOPMENT ,32,OB(BS),Ren Devl works,Punjab,ABR,Renovation/Up-gradation of Abohar campus street light of 181 Bn BSF under SHQ BSF Abohar.,Dept,3594803 dtd 26/07/2023,14.48,2023-08-14,2023-09-19,2023-09-20,2023-10-05,,2023-12-14,2024-10-31,,M/S Arora Brothers,100.0,,11.77,0.0,11.77,81.28,Work completed,
REV DEVLOPMENT ,33,OB(BS),Ren Devl works,Rajasthan,FTR RAJ,Recarpating of internal Bituminious Road under Ftr HQ BSF Jodhour,Dept,3594803 dtd 26/07/2023,99.05,2023-07-31,2023-08-17,2023-09-05,2023-10-18,,2024-06-30,,2024-10-20,Shri Constr. Jodhpur,100.0,,99.05,0.0,99.05,100.0,Work completed,
REV DEVLOPMENT ,34,OB(BS),Ren Devl works,Rajasthan,FTR RAJ,Renovation/ Up-gradation of UG Cable and feeder pillars/ Panels of camous under Ftr HO BSF Jodhpur. (Elect),Dept,3594803 dtd 26/07/2023,31.93,2023-11-21,2024-01-31,2024-02-13,2024-02-20,,2024-05-08,,2024-10-03,Through GeM,100.0,,33.11,0.0,33.11,103.7,Work completed,
REV DEVLOPMENT ,35,OB(BS),Ren Devl works,Rajasthan,FTR RAJ,Renovation of street lights of campus under Ftr HQ BSF Jodhpur. (Elect),Dept,3594803 dtd 26/07/2023,35.35,2023-11-21,2024-01-07,2024-01-24,2024-02-07,,2024-04-18,,2024-10-09,M/s Lokesh Enterprises Bikaner,100.0,,35.99,0.0,35.99,101.81,Work completed,
REV DEVLOPMENT ,36,OB(BS),Ren Devl works,Rajasthan,SGNR,Re-carpeting of Road (Length + 2500 meters) of 91 Bn (Now 77 Bn)  BSF Sri Karanpur Campus under SHQ BSF SGNR Ftr HQ BSF Raj,Dept,3594803 dtd 26/07/2023,58.57,2023-10-08,2023-09-11,2023-10-16,2023-10-18,,2024-03-05,,2024-09-21,"M/s Gurunanak Construction Co,",100.0,,57.87,0.0,57.87,98.8,Work completed.,
REV DEVLOPMENT ,37,OB(BS),Ren Devl works,Rajasthan,SGNR,Re-carpeting of metal road of 104 Bn (Now 23 Bn)  Anupgarh under SHQ BKNR.,Dept,3594803 dtd 26/07/2023,35.5,2023-10-08,2023-09-11,2023-10-16,2023-10-18,,2024-03-05,,2024-08-15,"M/s Gurunanak Construction Co,",100.0,,34.71,0.0,34.71,97.77,Work completed.,
REV DEVLOPMENT ,38,OB(BS),Ren Devl works,Rajasthan,SGNR,Renovation/ Up-gradation of Street / Security light 91 Bn (now 77 BN BSF)  BSF HQ Sri Karanpur Campus under SHQ BSF SGNR (Elect),Dept,3594803 dtd 26/07/2023,43.42,2024-02-08,2024-10-23,2024-11-21,2024-11-26,,2025-02-13,,2025-02-13,"M/s Gurunanak Construction Co,",100.0,,45.63,0.0,45.63,105.09,Work completed,
REV DEVLOPMENT ,39,OB(BS),Ren Devl works,Rajasthan,SGNR,Renovation/ Up-gradation of UG Cable 91 Bn (Now 77 Bn)BSF HQ Sri Karanpur Campus under SHQ BSF SGNR. (Elect),Dept,3594803 dtd 26/07/2023,37.21,2024-02-08,2024-10-23,2024-11-21,2024-12-17,,2025-02-13,,,,100.0,,26.08,2.1,28.18,75.73,Work completed,
REV DEVLOPMENT ,40,OB(BS),Ren Devl works,Rajasthan,SGNR,Renovation/up-gradation of Street / Security light of 156 Bn (Now 34 Bn) BSF HQ Raisinghnagar under SHQ BSF SGNR (Elect),Dept,3594803 dtd 26/07/2023,34.79,2023-12-11,2024-10-23,2024-11-21,2024-12-17,,2025-02-13,,,,100.0,,24.7,0.0,24.7,71.0,Work completed and final bill under preparation.,
REV DEVLOPMENT ,41,OB(BS),Ren Devl works,Rajasthan,SGNR,Renovation / up-gradation of UG Cable of 125 Bn (Now 48 Bn)  BSF Old location Sri Ganganagar under SHQ BSF SGNR. (Elect),Dept,3594803 dtd 26/07/2023,31.82,2024-01-09,2024-02-12,2024-04-19,2024-05-07,,2024-07-27,,2025-02-12,M/s Singla Elect Srirganganagar,100.0,,13.46,0.0,13.46,42.3,Work completed. Bill Rs. 19.05 Lakh pending with PAD,
REV DEVLOPMENT ,42,OB(BS),Ren Devl works,Rajasthan,SGNR,Renovation/ Up-gradation of Street/Security light of 125 Bn (Now 48 Bn)  Old Location Sri Gancianaciar under SHO BSF SGNR (Elect),Dept,3594803 dtd 26/07/2023,35.78,2024-01-09,2024-02-12,2024-04-01,2024-04-09,,2024-07-10,,,M/s Jassal Engg SGNR,100.0,,18.37,0.0,18.37,51.34,Work completed,
REV DEVLOPMENT ,43,OB(BS),Ren Devl works,Rajasthan,SGNR,Renovation/ up-gradation of UG Cables and Feeder Pillars of 104 Bn (now 23 Bn) Anupgarh under SHQ SGNR (Elect),Dept,3594803 dtd 26/07/2023,18.44,2023-12-11,2024-01-15,2024-04-01,2024-04-22,,2024-06-25,,2024-09-30,M/s Singla Elect Srirganganagar,100.0,,18.39,0.0,18.39,99.73,Work completed,
REV DEVLOPMENT ,44,OB(BS),Ren Devl works,Rajasthan,SGNR,Renovation / Up-gradation of street / security light of 104 Bn (Now 23 Bn)  Anupgarh under SHQ SGNR (Elect),Dept,3594803 dtd 26/07/2023,40.58,2023-12-11,2024-10-23,2024-11-21,2024-11-27,,2025-02-13,,2025-02-14,,100.0,,40.83,0.0,40.83,100.62,Work completed,
REV DEVLOPMENT ,45,OB(BS),Ren Devl works,Rajasthan,BKNR,Re-carpeting of metal road of 127 Bn Satrana under SHQ BKNR.,Dept,3594803 dtd 26/07/2023,42.47,2023-08-18,2023-08-28,2023-09-26,2023-04-10,,2024-03-08,,2024-07-01,M/S Gayatri Construction Company Bikaner,100.0,,42.42,0.0,42.42,99.88,Work completed.,
REV DEVLOPMENT ,46,OB(BS),Ren Devl works,Rajasthan,BKNR,Re-carpeting of metal road of 114 Bn Khajuwala under SHQ BKNR.,Dept,3594803 dtd 26/07/2023,51.39,2023-08-18,2023-08-28,2023-09-26,2023-06-10,,2024-04-07,,2024-04-05,M/S Ali and Company Bikaner,100.0,,54.26,0.0,54.26,105.58,Work completed.,
REV DEVLOPMENT ,47,OB(BS),Ren Devl works,Rajasthan,BKNR,Re-carpeting of metal road at 'A' Campus of SHO BKNR.,Dept,3594803 dtd 26/07/2023,51.4,2023-08-18,2023-08-28,2023-09-26,2023-06-10,,2024-04-07,,2024-05-10,M/S Ali and Company Bikaner,100.0,,47.6,0.0,47.6,92.61,Work completed.,
REV DEVLOPMENT ,48,OB(BS),Ren Devl works,Rajasthan,BKNR,Re-carpeting of metal road at 'B' Campus of BSF BKNR,Dept,3594803 dtd 26/07/2023,44.81,2023-08-18,2023-08-28,2023-09-26,2023-06-10,,2024-04-16,,2024-07-31,M/S Ali and Company Bikaner,100.0,,53.67,0.0,53.67,119.77,Work completed.,
REV DEVLOPMENT ,49,OB(BS),Ren Devl works,Rajasthan,BKNR,Renovation / up-gradation of UG Cables and Feeder Pillars of 114 Bn Khaiuwala under SHO BKNR (Elect),Dept,3594803 dtd 26/07/2023,77.24,2023-12-21,2023-09-02,2024-10-10,2024-10-15,,2025-02-19,,,,80.0,,74.49,0.0,74.49,96.44,Cable laying work near by completion. Installation of panel work is in progress. Show case notice issued on 18.06.2025.,
REV DEVLOPMENT ,50,OB(BS),Ren Devl works,Rajasthan,BKNR,Renovation / up-gradation of UG Cables and Feeder Pillars of 127 Bn (Now 140 Bn) Satrana under SHO BKNR. (Elect),Dept,3594803 dtd 26/07/2023,40.56,2024-01-05,2024-05-16,2024-06-13,2024-06-21,,2024-10-20,,2025-01-15,M/s Shri Electrical Bikaner,100.0,,39.65,0.0,39.65,97.76,Work completed,
REV DEVLOPMENT ,51,OB(BS),Ren Devl works,Rajasthan,BKNR,Renovation / up-gradation of UG Cables and Feeder Pillars at campus 'A' & 'B' of SHO Bikaner. (Elect),Dept,3594803 dtd 26/07/2023,77.39,2024-01-05,2024-09-02,2024-10-10,2024-10-15,,2025-02-19,,,,80.0,,65.32,0.0,65.32,84.4,Cable laying work near by completion. Installation of panel work is in progress. Show case notice issued on 18.06.2025.,
REV DEVLOPMENT ,52,OB(BS),Ren Devl works,Rajasthan,BKNR,Renovation / Up-gradation of street / security light at BSFCampus SHO BKNR. (Elect),Dept,3594803 dtd 26/07/2023,40.87,2024-01-05,2024-09-02,2024-09-30,2024-10-07,,2024-12-25,,2025-05-30,,100.0,,33.15,0.0,33.15,81.11,Work completed final bill under preparation.,
REV DEVLOPMENT ,53,OB(BS),Ren Devl works,Rajasthan,BKNR,Renovation / Up-gradation of street! security light of 114 Bn Khaiuwala under SHQ BSF BKNR. (Elect),Dept,3594803 dtd 26/07/2023,33.19,2023-12-21,2024-09-02,2024-09-28,2024-10-08,,2024-12-26,,2024-12-26,,100.0,,31.12,0.0,31.12,93.76,Work completed,
REV DEVLOPMENT ,54,OB(BS),Ren Devl works,Rajasthan,BKNR,Renovation / Up-gradation of street! security light of 127 Bn (Now 140 Bn) Satrana under SHO BKNR. (Elect),Dept,3594803 dtd 26/07/2023,25.03,2024-01-05,2024-06-21,2024-09-09,2024-09-12,,2024-11-18,,2024-11-15,,100.0,,22.41,0.0,22.41,89.53,Work completed. Bill under preparation.,
REV DEVLOPMENT ,55,OB(BS),Ren Devl works,Rajasthan,JSMR(N),Renovation/ Up-gradation of UG Cable and feeder pillars/panel at BSF campus 76 Bn HQ Nagour under SHQ BSF JSMR (N). (Elect),Dept,3594803 dtd 26/07/2023,28.79,2023-11-07,2024-06-04,2024-07-02,2024-07-15,,2024-09-25,,2024-09-26,M/s Indu Corporation Jaisalmer,100.0,,27.580000000000002,0.0,27.580000000000002,95.8,Work completed,
REV DEVLOPMENT ,56,OB(BS),Ren Devl works,Rajasthan,JSMR(N),Renovation/ Up-gradation of street/security light at BSF campus 76 Bn HQ Nagour under SHQ BSF JSMR (N). (Elect),Dept,3594803 dtd 26/07/2023,16.11,2023-11-07,2024-06-04,2024-07-02,2024-07-05,,2024-09-25,,2024-09-26,M/s &D Engg WB,100.0,,6.37,0.0,6.37,39.54,Work completed. Bill under preparation.,
REV DEVLOPMENT ,57,OB(BS),Ren Devl works,Rajasthan,JSMR(N),Re-carpeting of existing road at BSF campus Ramgarh of 139 Bn (now 166 Bn) BSF under SHO BSF JSMR (N),Dept,3594803 dtd 26/07/2023,98.82,2023-09-11,2023-09-23,2023-11-01,2023-11-21,,2024-05-22,,2024-05-22,M/s Gayatri Constr. Co. Jaisalmer,100.0,,78.4,0.0,78.4,79.34,Work completed,
REV DEVLOPMENT ,58,OB(BS),Ren Devl works,Rajasthan,JSMR(N),Re-carpeting of internal Road of 119 Bn (now 191 Bn) BSF at Jaisalmer under SHQ BSF JSMR (N),Dept,3594803 dtd 26/07/2023,99.86,2023-09-11,2023-10-11,2023-11-01,2023-11-21,,2024-05-23,,2024-08-12,M/s Gayatri Constr. Co. Jaisalmer,100.0,,76.23,0.0,76.23,76.34,Work completed,
REV DEVLOPMENT ,59,OB(BS),Ren Devl works,Rajasthan,JSMR(S),Re-carpeting of internal road at BSF Campus Dabla-I of 18 Bn under SHO JSMR(S),Dept,3594803 dtd 26/07/2023,66.11,2023-09-28,2023-10-11,2023-11-23,2023-12-15,,2024-04-07,,2024-06-24,M/s Gayatri Consr Co. Jaisalmer,100.0,,56.68,0.0,56.68,85.74,Work Completed,
REV DEVLOPMENT ,60,OB(BS),Ren Devl works,Rajasthan,JSMR(S),Re-carpeting of internal road at BSF Campus Sam Road of 56 Bn under SHO JSMR(S),Dept,3594803 dtd 26/07/2023,78.21,2023-09-28,2023-10-11,2023-11-23,2023-12-15,,2024-04-07,,2024-06-24,M/s Gayatri Consr Co. Jaisalmer,100.0,,67.05,0.0,67.05,85.73,Work completed,
REV DEVLOPMENT ,61,OB(BS),Ren Devl works,Rajasthan,JSMR(S),Renovation/ Up-gradation of UG cable and feeder pillar/panels at  BSF Campus 56 Bn HQ under SHQ BSF JSMR(S) (Elect),Dept,3594803 dtd 26/07/2023,48.3,2023-11-08,2024-05-07,2024-05-30,2024-06-19,,2024-08-20,,2024-10-06,M/s Nadeshwari Electrical Barmer,100.0,,42.870000000000005,0.0,42.870000000000005,88.76,Work Completed,
REV DEVLOPMENT ,62,OB(BS),Ren Devl works,Rajasthan,JSMR(S),Renovation/Up-gradation of Street/security lights at BSF Campus 56 Bn HO under SF10 BSF JSMR(S). (Elect),Dept,3594803 dtd 26/07/2023,24.99,2023-11-08,2023-12-27,2024-02-15,2024-02-28,,2024-05-09,,2024-10-23,M/s Salochana Suppliers Barmer,100.0,,19.85,0.0,19.85,79.43,Work Completed,
REV DEVLOPMENT ,63,OB(BS),Ren Devl works,Rajasthan,JSMR(S),Renovation/ Up-gradation of UG cable and feeder pillars/panels at BSF campus 18 Bn HQ under SHQ BSF JSMR(S) (Elect),Dept,3594803 dtd 26/07/2023,48.3,2023-11-08,2024-09-24,2025-01-01,2025-02-17,,2025-03-18,,,,100.0,,34.88,0.0,34.88,72.22,Work Completed,
